permno,date,ticker,mean_recommendation,recommendation_change,num_recommendations
85269,2024-09-30,VLO,3.0,0.6666666666666665,2
85269,2024-10-31,VLO,2.5,-0.5,2
85348,2019-12-31,YUM,3.0,,3
85348,2020-01-31,YUM,2.5,-0.5,2
85348,2020-02-29,YUM,3.0,0.5,2
85348,2020-04-30,YUM,3.0,0.0,3
85348,2020-05-31,YUM,1.0,-2.0,1
85348,2020-08-31,YUM,2.0,1.0,1
85348,2020-12-31,YUM,2.0,0.0,1
85348,2021-01-31,YUM,4.0,2.0,1
85348,2021-02-28,YUM,3.0,-1.0,1
85348,2021-04-30,YUM,2.0,-1.0,2
85348,2021-07-31,YUM,1.0,-1.0,1
85348,2021-08-31,YUM,3.0,2.0,1
85348,2021-10-31,YUM,2.3333333333333335,-0.6666666666666665,3
85348,2021-12-31,YUM,2.0,-0.3333333333333335,1
85348,2022-01-31,YUM,3.0,1.0,1
85348,2022-05-31,YUM,3.0,0.0,1
85348,2022-07-31,YUM,2.0,-1.0,1
85348,2022-08-31,YUM,3.0,1.0,1
85348,2022-09-30,YUM,1.0,-2.0,1
85348,2022-11-30,YUM,1.5,0.5,2
85348,2023-01-31,YUM,2.0,0.5,1
85348,2023-06-30,YUM,3.0,1.0,1
85348,2023-08-31,YUM,2.5,-0.5,2
85348,2023-10-31,YUM,3.0,0.5,2
85348,2023-11-30,YUM,1.0,-2.0,1
85348,2024-01-31,YUM,2.25,1.25,4
85348,2024-02-29,YUM,2.0,-0.25,1
85348,2024-04-30,YUM,3.0,1.0,2
85348,2024-06-30,YUM,3.0,0.0,1
85348,2024-07-31,YUM,3.0,0.0,1
85459,2020-01-31,CHRW,2.0,,4
85459,2020-03-31,CHRW,3.5,1.5,2
85459,2020-04-30,CHRW,1.0,-2.5,1
85459,2020-06-30,CHRW,3.0,2.0,1
85459,2020-07-31,CHRW,4.0,1.0,2
85459,2020-08-31,CHRW,3.0,-1.0,1
85459,2020-09-30,CHRW,4.0,1.0,1
85459,2020-10-31,CHRW,3.0,-1.0,1
85459,2020-11-30,CHRW,3.0,0.0,1
85459,2021-03-31,CHRW,3.0,0.0,1
85459,2021-04-30,CHRW,2.0,-1.0,1
85459,2021-06-30,CHRW,2.0,0.0,1
85459,2021-09-30,CHRW,3.0,1.0,1
85459,2021-10-31,CHRW,2.0,-1.0,1
85459,2021-12-31,CHRW,4.0,2.0,1
85459,2022-01-31,CHRW,1.8,-2.2,5
85459,2022-02-28,CHRW,1.5,-0.30000000000000004,2
85459,2022-03-31,CHRW,3.0,1.5,1
85459,2022-04-30,CHRW,2.0,-1.0,1
85459,2022-06-30,CHRW,4.0,2.0,1
85459,2022-07-31,CHRW,3.0,-1.0,1
85459,2022-09-30,CHRW,4.0,1.0,1
85459,2022-10-31,CHRW,3.6666666666666665,-0.3333333333333335,3
85459,2022-11-30,CHRW,3.5,-0.16666666666666652,2
85459,2022-12-31,CHRW,2.0,-1.5,1
85459,2023-01-31,CHRW,3.4,1.4,5
85459,2023-02-28,CHRW,4.0,0.6000000000000001,1
85459,2023-03-31,CHRW,3.0,-1.0,1
85459,2023-09-30,CHRW,4.0,1.0,1
85459,2023-11-30,CHRW,2.0,-2.0,1
85459,2024-01-31,CHRW,3.0,1.0,1
85459,2024-02-29,CHRW,3.0,0.0,1
85459,2024-03-31,CHRW,3.0,0.0,1
85459,2024-04-30,CHRW,3.3333333333333335,0.3333333333333335,3
85459,2024-05-31,CHRW,3.0,-0.3333333333333335,1
85459,2024-06-30,CHRW,2.6666666666666665,-0.3333333333333335,3
85459,2024-07-31,CHRW,2.0,-0.6666666666666665,3
85459,2024-08-31,CHRW,2.0,0.0,1
85459,2024-12-31,CHRW,2.0,0.0,1
85592,2019-12-31,PLD,1.5,,2
85592,2020-02-29,PLD,2.0,0.5,1
85592,2020-04-30,PLD,2.0,0.0,2
85592,2020-08-31,PLD,3.0,1.0,1
85592,2020-09-30,PLD,2.0,-1.0,1
85592,2020-11-30,PLD,3.0,1.0,1
85592,2021-01-31,PLD,2.0,-1.0,1
85592,2021-04-30,PLD,1.0,-1.0,1
85592,2021-06-30,PLD,3.0,2.0,1
85592,2021-09-30,PLD,2.0,-1.0,1
85592,2021-10-31,PLD,3.0,1.0,1
85592,2021-12-31,PLD,3.0,0.0,1
85592,2022-01-31,PLD,2.0,-1.0,1
85592,2022-08-31,PLD,1.0,-1.0,1
85592,2022-10-31,PLD,1.6666666666666667,0.6666666666666667,6
85592,2022-11-30,PLD,2.0,0.33333333333333326,1
85592,2022-12-31,PLD,3.0,1.0,1
85592,2023-01-31,PLD,1.0,-2.0,1
85592,2023-02-28,PLD,3.0,2.0,1
85592,2023-03-31,PLD,2.0,-1.0,2
85592,2023-04-30,PLD,1.0,-1.0,1
85592,2023-07-31,PLD,2.0,1.0,1
85592,2023-12-31,PLD,2.3333333333333335,0.3333333333333335,3
85592,2024-04-30,PLD,3.0,0.6666666666666665,2
85592,2024-07-31,PLD,3.0,0.0,1
85592,2024-08-31,PLD,3.0,0.0,2
85592,2024-10-31,PLD,3.0,0.0,1
85592,2024-11-30,PLD,1.0,-2.0,1
85592,2024-12-31,PLD,3.0,2.0,2
85593,2019-12-31,AMG,3.0,,1
85593,2020-04-30,AMG,2.0,-1.0,1
85593,2021-07-31,AMG,2.0,0.0,1
85593,2021-11-30,AMG,3.0,1.0,1
85593,2021-12-31,AMG,3.0,0.0,1
85593,2022-10-31,AMG,2.0,-1.0,1
85593,2022-11-30,AMG,1.5,-0.5,2
85621,2020-01-31,MTD,3.0,,2
85621,2020-02-29,MTD,1.0,-2.0,1
85621,2020-03-31,MTD,3.0,2.0,1
85621,2020-04-30,MTD,4.5,1.5,2
85621,2020-05-31,MTD,3.0,-1.5,1
85621,2020-07-31,MTD,3.0,0.0,1
85621,2020-09-30,MTD,4.0,1.0,1
85621,2020-12-31,MTD,2.0,-2.0,2
85621,2021-01-31,MTD,3.0,1.0,1
85621,2021-11-30,MTD,3.0,0.0,1
85621,2022-03-31,MTD,4.0,1.0,1
85621,2022-04-30,MTD,2.0,-2.0,1
85621,2022-09-30,MTD,1.0,-1.0,1
85621,2022-11-30,MTD,2.5,1.5,2
85621,2022-12-31,MTD,3.0,0.5,2
85621,2023-02-28,MTD,3.0,0.0,1
85621,2023-07-31,MTD,3.5,0.5,2
85621,2023-09-30,MTD,3.0,-0.5,1
85621,2023-12-31,MTD,4.0,1.0,1
85621,2024-03-31,MTD,3.0,-1.0,1
85621,2024-06-30,MTD,4.0,1.0,2
85621,2024-08-31,MTD,3.0,-1.0,1
85631,2019-12-31,ACAD,3.0,,2
85631,2020-01-31,ACAD,2.5,-0.5,4
85631,2020-04-30,ACAD,2.5,0.0,2
85631,2020-05-31,ACAD,5.0,2.5,1
85631,2020-07-31,ACAD,2.0,-3.0,2
85631,2020-11-30,ACAD,3.0,1.0,1
85631,2020-12-31,ACAD,2.0,-1.0,1
85631,2021-01-31,ACAD,4.0,2.0,1
85631,2021-02-28,ACAD,1.0,-3.0,1
85631,2021-03-31,ACAD,3.0,2.0,1
85631,2021-04-30,ACAD,2.0,-1.0,1
85631,2021-06-30,ACAD,2.0,0.0,1
85631,2021-07-31,ACAD,3.0,1.0,1
85631,2021-08-31,ACAD,3.0,0.0,2
85631,2021-10-31,ACAD,2.0,-1.0,1
85631,2021-11-30,ACAD,1.5,-0.5,2
85631,2022-05-31,ACAD,3.0,1.5,1
85631,2022-06-30,ACAD,1.0,-2.0,1
85631,2022-07-31,ACAD,2.0,1.0,2
85631,2022-08-31,ACAD,1.0,-1.0,1
85631,2022-09-30,ACAD,3.3333333333333335,2.3333333333333335,3
85631,2022-11-30,ACAD,3.0,-0.3333333333333335,1
85631,2022-12-31,ACAD,2.0,-1.0,1
85631,2023-01-31,ACAD,2.0,0.0,1
85631,2023-04-30,ACAD,1.0,-1.0,1
85631,2023-05-31,ACAD,3.0,2.0,1
85631,2023-07-31,ACAD,1.0,-2.0,1
85631,2023-08-31,ACAD,3.0,2.0,1
85631,2023-09-30,ACAD,2.5,-0.5,2
85631,2023-11-30,ACAD,3.0,0.5,2
85631,2023-12-31,ACAD,2.0,-1.0,1
85631,2024-03-31,ACAD,2.5,0.5,2
85631,2024-05-31,ACAD,3.0,0.5,1
85631,2024-07-31,ACAD,3.0,0.0,1
85631,2024-08-31,ACAD,2.0,-1.0,1
85631,2024-09-30,ACAD,2.6666666666666665,0.6666666666666665,3
85631,2024-10-31,ACAD,2.0,-0.6666666666666665,1
85631,2024-11-30,ACAD,2.6666666666666665,0.6666666666666665,3
85631,2024-12-31,ACAD,2.0,-0.6666666666666665,1
85663,2019-12-31,URI,2.0,,1
85663,2020-01-31,URI,2.0,0.0,1
85663,2020-04-30,URI,2.75,0.75,4
85663,2020-07-31,URI,3.0,0.25,1
85663,2020-09-30,URI,3.0,0.0,1
85663,2020-10-31,URI,4.0,1.0,1
85663,2020-11-30,URI,1.0,-3.0,1
85663,2020-12-31,URI,3.0,2.0,2
85663,2021-01-31,URI,2.0,-1.0,1
85663,2021-02-28,URI,2.0,0.0,1
85663,2021-10-31,URI,2.0,0.0,1
85663,2021-12-31,URI,3.0,1.0,1
85663,2022-03-31,URI,2.0,-1.0,1
85663,2022-05-31,URI,2.0,0.0,1
85663,2022-08-31,URI,5.0,3.0,1
85663,2022-12-31,URI,3.0,-2.0,1
85663,2023-01-31,URI,3.0,0.0,1
85663,2023-02-28,URI,2.0,-1.0,1
85663,2023-04-30,URI,2.0,0.0,1
85663,2023-07-31,URI,3.0,1.0,1
85663,2023-10-31,URI,3.0,0.0,1
85663,2023-11-30,URI,3.0,0.0,1
85663,2024-01-31,URI,3.0,0.0,4
85663,2024-03-31,URI,2.0,-1.0,1
85663,2024-06-30,URI,2.0,0.0,2
85663,2024-11-30,URI,3.0,1.0,1
85663,2024-12-31,URI,2.0,-1.0,1
85753,2020-07-31,VRSN,3.0,,1
85753,2020-12-31,VRSN,2.0,-1.0,1
85753,2021-07-31,VRSN,3.0,1.0,1
85753,2021-08-31,VRSN,2.0,-1.0,1
85753,2021-11-30,VRSN,3.0,1.0,1
85753,2021-12-31,VRSN,3.0,0.0,1
85753,2022-05-31,VRSN,2.0,-1.0,1
85753,2022-10-31,VRSN,3.0,1.0,1
85753,2023-04-30,VRSN,3.0,0.0,1
85753,2024-02-29,VRSN,4.0,1.0,1
85753,2024-06-30,VRSN,2.0,-2.0,1
85753,2024-07-31,VRSN,3.0,1.0,1
85753,2024-10-31,VRSN,3.0,0.0,1
85792,2019-12-31,PWR,2.0,,1
85792,2020-05-31,PWR,2.0,0.0,1
85792,2020-09-30,PWR,1.0,-1.0,1
85792,2020-10-31,PWR,3.0,2.0,1
85792,2020-11-30,PWR,3.0,0.0,1
85792,2020-12-31,PWR,3.0,0.0,1
85792,2021-06-30,PWR,2.0,-1.0,1
85792,2021-09-30,PWR,2.0,0.0,1
85792,2021-11-30,PWR,1.0,-1.0,1
85792,2022-02-28,PWR,2.0,1.0,1
85792,2022-03-31,PWR,2.0,0.0,1
85792,2022-07-31,PWR,1.0,-1.0,1
85792,2022-09-30,PWR,3.0,2.0,1
85792,2022-11-30,PWR,1.0,-2.0,1
85792,2023-04-30,PWR,3.0,2.0,1
85792,2023-05-31,PWR,2.0,-1.0,1
85792,2023-06-30,PWR,4.0,2.0,1
85792,2023-08-31,PWR,3.0,-1.0,1
85792,2023-11-30,PWR,1.5,-1.5,2
85792,2024-01-31,PWR,3.0,1.5,1
85792,2024-02-29,PWR,2.5,-0.5,2
85792,2024-03-31,PWR,2.0,-0.5,1
85792,2024-04-30,PWR,2.0,0.0,1
85792,2024-09-30,PWR,2.0,0.0,2
85792,2024-10-31,PWR,3.0,1.0,1
85792,2024-12-31,PWR,2.0,-1.0,1
85913,2019-12-31,MAR,3.0,,1
85913,2020-01-31,MAR,3.0,0.0,2
85913,2020-03-31,MAR,3.5,0.5,2
85913,2020-04-30,MAR,2.5,-1.0,2
85913,2020-06-30,MAR,2.5,0.0,2
85913,2020-08-31,MAR,1.0,-1.5,1
85913,2020-10-31,MAR,3.0,2.0,1
85913,2020-11-30,MAR,2.0,-1.0,2
85913,2021-02-28,MAR,2.0,0.0,1
85913,2021-08-31,MAR,3.0,1.0,1
85913,2021-10-31,MAR,3.0,0.0,2
85913,2021-11-30,MAR,2.0,-1.0,1
85913,2022-06-30,MAR,2.0,0.0,1
85913,2022-07-31,MAR,2.0,0.0,1
85913,2022-09-30,MAR,2.5,0.5,2
85913,2022-11-30,MAR,3.0,0.5,1
85913,2022-12-31,MAR,2.5,-0.5,2
85913,2023-01-31,MAR,3.0,0.5,4
85913,2023-05-31,MAR,2.0,-1.0,2
85913,2023-07-31,MAR,2.0,0.0,1
85913,2023-08-31,MAR,3.0,1.0,1
85913,2023-10-31,MAR,2.0,-1.0,1
85913,2023-12-31,MAR,3.0,1.0,1
85913,2024-03-31,MAR,3.0,0.0,1
85913,2024-07-31,MAR,3.0,0.0,2
85913,2024-09-30,MAR,1.5,-1.5,2
85914,2019-12-31,BBY,3.0,,1
85914,2020-04-30,BBY,3.0,0.0,1
85914,2020-05-31,BBY,2.0,-1.0,2
85914,2020-07-31,BBY,3.0,1.0,2
85914,2020-08-31,BBY,2.0,-1.0,3
85914,2020-09-30,BBY,1.0,-1.0,1
85914,2020-10-31,BBY,2.5,1.5,2
85914,2020-11-30,BBY,3.0,0.5,1
85914,2020-12-31,BBY,4.0,1.0,1
85914,2021-02-28,BBY,1.5,-2.5,2
85914,2021-03-31,BBY,3.0,1.5,1
85914,2021-04-30,BBY,3.0,0.0,1
85914,2021-08-31,BBY,2.5,-0.5,2
85914,2021-11-30,BBY,3.0,0.5,1
85914,2021-12-31,BBY,2.0,-1.0,1
85914,2022-01-31,BBY,3.0,1.0,2
85914,2022-03-31,BBY,3.5,0.5,2
85914,2022-05-31,BBY,3.0,-0.5,2
85914,2022-06-30,BBY,3.0,0.0,1
85914,2022-07-31,BBY,3.5,0.5,2
85914,2022-10-31,BBY,3.0,-0.5,1
85914,2022-12-31,BBY,3.3333333333333335,0.3333333333333335,3
85914,2023-01-31,BBY,3.0,-0.3333333333333335,2
85914,2023-02-28,BBY,3.0,0.0,2
85914,2023-10-31,BBY,2.0,-1.0,1
85914,2023-12-31,BBY,1.0,-1.0,1
85914,2024-03-31,BBY,2.3333333333333335,1.3333333333333335,3
85914,2024-08-31,BBY,2.0,-0.3333333333333335,1
85914,2024-09-30,BBY,3.0,1.0,1
85914,2024-12-31,BBY,3.0,0.0,1
85926,2019-12-31,SEE,2.0,,2
85926,2020-03-31,SEE,1.0,-1.0,1
85926,2020-04-30,SEE,3.0,2.0,1
85926,2020-05-31,SEE,2.0,-1.0,1
85926,2020-10-31,SEE,3.0,1.0,1
85926,2021-02-28,SEE,2.0,-1.0,1
85926,2021-04-30,SEE,2.0,0.0,1
85926,2021-05-31,SEE,2.0,0.0,1
85926,2021-08-31,SEE,1.5,-0.5,2
85926,2021-09-30,SEE,2.0,0.5,1
85926,2021-10-31,SEE,3.0,1.0,1
85926,2021-11-30,SEE,2.6666666666666665,-0.3333333333333335,3
85926,2022-01-31,SEE,2.0,-0.6666666666666665,1
85926,2022-02-28,SEE,3.0,1.0,1
85926,2022-06-30,SEE,4.0,1.0,1
85926,2022-07-31,SEE,3.0,-1.0,2
85926,2022-08-31,SEE,3.0,0.0,3
85926,2023-02-28,SEE,3.0,0.0,1
85926,2023-05-31,SEE,3.0,0.0,1
85926,2023-07-31,SEE,1.0,-2.0,1
85926,2023-09-30,SEE,2.0,1.0,1
85926,2023-10-31,SEE,3.0,1.0,1
85926,2023-11-30,SEE,3.0,0.0,1
85926,2024-01-31,SEE,2.0,-1.0,1
85926,2024-02-29,SEE,3.0,1.0,1
85926,2024-04-30,SEE,2.0,-1.0,1
85926,2024-06-30,SEE,2.5,0.5,2
85926,2024-07-31,SEE,1.5,-1.0,2
85926,2024-08-31,SEE,3.0,1.5,1
85926,2024-10-31,SEE,1.0,-2.0,1
85926,2024-11-30,SEE,4.0,3.0,1
86111,2019-12-31,AMT,3.0,,1
86111,2020-01-31,AMT,2.0,-1.0,1
86111,2020-03-31,AMT,2.0,0.0,2
86111,2020-04-30,AMT,2.0,0.0,3
86111,2020-05-31,AMT,1.0,-1.0,1
86111,2020-06-30,AMT,2.0,1.0,1
86111,2020-07-31,AMT,2.5,0.5,2
86111,2020-10-31,AMT,2.0,-0.5,1
86111,2020-12-31,AMT,3.0,1.0,1
86111,2021-01-31,AMT,1.0,-2.0,1
86111,2021-03-31,AMT,1.5,0.5,2
86111,2021-04-30,AMT,1.0,-0.5,1
86111,2021-05-31,AMT,1.0,0.0,1
86111,2021-06-30,AMT,3.0,2.0,1
86111,2021-08-31,AMT,3.0,0.0,1
86111,2021-09-30,AMT,3.0,0.0,2
86111,2021-10-31,AMT,3.0,0.0,2
86111,2022-01-31,AMT,3.5,0.5,2
86111,2022-03-31,AMT,2.0,-1.5,1
86111,2022-06-30,AMT,1.5,-0.5,2
86111,2022-07-31,AMT,2.5,1.0,2
86111,2023-01-31,AMT,2.3333333333333335,-0.16666666666666652,3
86111,2023-03-31,AMT,2.0,-0.3333333333333335,1
86111,2023-07-31,AMT,2.0,0.0,1
86111,2023-10-31,AMT,2.0,0.0,2
86111,2023-12-31,AMT,2.0,0.0,1
86111,2024-03-31,AMT,3.0,1.0,1
86111,2024-04-30,AMT,3.0,0.0,1
86111,2024-05-31,AMT,1.5,-1.5,2
86111,2024-07-31,AMT,2.6666666666666665,1.1666666666666665,3
86111,2024-10-31,AMT,3.0,0.3333333333333335,1
86136,2019-12-31,SRE,2.0,,1
86136,2020-01-31,SRE,1.0,-1.0,1
86136,2020-02-29,SRE,3.0,2.0,1
86136,2020-03-31,SRE,2.0,-1.0,1
86136,2020-06-30,SRE,1.5,-0.5,2
86136,2020-07-31,SRE,2.0,0.5,1
86136,2020-08-31,SRE,3.0,1.0,1
86136,2021-01-31,SRE,2.0,-1.0,1
86136,2021-04-30,SRE,2.6666666666666665,0.6666666666666665,3
86136,2021-06-30,SRE,3.0,0.3333333333333335,2
86136,2021-10-31,SRE,3.0,0.0,1
86136,2021-11-30,SRE,2.0,-1.0,2
86136,2021-12-31,SRE,3.0,1.0,1
86136,2022-01-31,SRE,2.0,-1.0,1
86136,2022-03-31,SRE,3.0,1.0,2
86136,2022-04-30,SRE,2.0,-1.0,1
86136,2022-07-31,SRE,1.5,-0.5,2
86136,2022-11-30,SRE,3.0,1.5,1
86136,2023-03-31,SRE,2.0,-1.0,1
86136,2023-06-30,SRE,2.0,0.0,1
86136,2023-08-31,SRE,2.0,0.0,2
86136,2023-11-30,SRE,3.0,1.0,1
86136,2023-12-31,SRE,2.0,-1.0,2
86136,2024-01-31,SRE,1.5,-0.5,2
86136,2024-07-31,SRE,2.0,0.5,1
86136,2024-09-30,SRE,1.5,-0.5,2
86136,2024-10-31,SRE,1.0,-0.5,1
86136,2024-12-31,SRE,2.0,1.0,1
86158,2019-12-31,CTSH,3.5,,2
86158,2020-01-31,CTSH,3.3333333333333335,-0.16666666666666652,3
86158,2020-02-29,CTSH,4.0,0.6666666666666665,2
86158,2020-03-31,CTSH,3.0,-1.0,1
86158,2020-04-30,CTSH,2.0,-1.0,1
86158,2020-05-31,CTSH,3.0,1.0,2
86158,2020-06-30,CTSH,3.0,0.0,2
86158,2020-07-31,CTSH,2.2,-0.7999999999999998,5
86158,2020-09-30,CTSH,1.0,-1.2000000000000002,1
86158,2020-10-31,CTSH,2.0,1.0,2
86158,2020-11-30,CTSH,2.0,0.0,1
86158,2020-12-31,CTSH,2.0,0.0,2
86158,2021-01-31,CTSH,2.0,0.0,3
86158,2021-02-28,CTSH,3.0,1.0,3
86158,2021-06-30,CTSH,2.0,-1.0,1
86158,2021-07-31,CTSH,2.0,0.0,2
86158,2021-08-31,CTSH,3.0,1.0,1
86158,2021-10-31,CTSH,2.0,-1.0,1
86158,2022-01-31,CTSH,2.75,0.75,4
86158,2022-03-31,CTSH,2.0,-0.75,1
86158,2022-07-31,CTSH,3.0,1.0,1
86158,2022-08-31,CTSH,3.0,0.0,1
86158,2022-10-31,CTSH,3.0,0.0,1
86158,2022-11-30,CTSH,3.0,0.0,4
86158,2022-12-31,CTSH,3.5,0.5,2
86158,2023-01-31,CTSH,3.6666666666666665,0.16666666666666652,6
86158,2023-02-28,CTSH,2.0,-1.6666666666666665,1
86158,2023-05-31,CTSH,2.0,0.0,1
86158,2023-08-31,CTSH,3.0,1.0,1
86158,2023-11-30,CTSH,3.0,0.0,2
86158,2023-12-31,CTSH,3.0,0.0,1
86158,2024-01-31,CTSH,2.8,-0.20000000000000018,5
86158,2024-03-31,CTSH,3.0,0.20000000000000018,1
86158,2024-04-30,CTSH,2.5,-0.5,2
86158,2024-05-31,CTSH,2.0,-0.5,1
86158,2024-06-30,CTSH,3.0,1.0,2
86158,2024-07-31,CTSH,3.0,0.0,1
86158,2024-08-31,CTSH,2.6666666666666665,-0.3333333333333335,3
86158,2024-12-31,CTSH,2.0,-0.6666666666666665,1
86228,2019-12-31,RSG,3.0,,1
86228,2020-01-31,RSG,3.0,0.0,2
86228,2020-02-29,RSG,1.0,-2.0,1
86228,2020-03-31,RSG,1.5,0.5,2
86228,2020-04-30,RSG,3.0,1.5,1
86228,2020-09-30,RSG,3.0,0.0,1
86228,2020-10-31,RSG,2.0,-1.0,2
86228,2021-01-31,RSG,3.0,1.0,1
86228,2021-02-28,RSG,2.0,-1.0,1
86228,2021-04-30,RSG,2.5,0.5,2
86228,2021-05-31,RSG,2.0,-0.5,1
86228,2021-07-31,RSG,2.0,0.0,1
86228,2021-10-31,RSG,2.0,0.0,1
86228,2022-03-31,RSG,3.0,1.0,1
86228,2022-05-31,RSG,2.0,-1.0,2
86228,2022-06-30,RSG,2.0,0.0,1
86228,2022-07-31,RSG,3.0,1.0,1
86228,2022-10-31,RSG,2.0,-1.0,1
86228,2022-12-31,RSG,3.0,1.0,1
86228,2023-04-30,RSG,3.0,0.0,1
86228,2023-07-31,RSG,2.5,-0.5,2
86228,2023-10-31,RSG,3.0,0.5,1
86228,2023-11-30,RSG,2.0,-1.0,1
86228,2024-03-31,RSG,3.0,1.0,1
86228,2024-04-30,RSG,3.0,0.0,1
86228,2024-05-31,RSG,2.5,-0.5,2
86228,2024-07-31,RSG,2.0,-0.5,1
86228,2024-10-31,RSG,2.0,0.0,2
86228,2024-12-31,RSG,2.0,0.0,2
86288,2019-12-31,CSGP,2.0,,1
86288,2020-07-31,CSGP,1.5,-0.5,2
86288,2021-03-31,CSGP,1.5,0.0,2
86288,2021-10-31,CSGP,1.0,-0.5,1
86288,2022-01-31,CSGP,2.0,1.0,1
86288,2022-09-30,CSGP,3.0,1.0,1
86288,2022-11-30,CSGP,1.0,-2.0,1
86288,2022-12-31,CSGP,2.0,1.0,1
86288,2023-09-30,CSGP,2.0,0.0,2
86288,2023-12-31,CSGP,2.0,0.0,1
86288,2024-01-31,CSGP,3.0,1.0,1
86288,2024-04-30,CSGP,2.0,-1.0,1
86288,2024-10-31,CSGP,3.0,1.0,1
86339,2019-12-31,CCI,2.0,,1
86339,2020-02-29,CCI,4.0,2.0,1
86339,2020-03-31,CCI,3.0,-1.0,1
86339,2020-04-30,CCI,2.5,-0.5,2
86339,2020-05-31,CCI,1.0,-1.5,1
86339,2020-06-30,CCI,3.0,2.0,1
86339,2020-07-31,CCI,2.0,-1.0,1
86339,2020-08-31,CCI,3.0,1.0,1
86339,2020-10-31,CCI,2.5,-0.5,2
86339,2020-12-31,CCI,2.0,-0.5,1
86339,2021-03-31,CCI,2.5,0.5,2
86339,2021-04-30,CCI,1.0,-1.5,1
86339,2021-05-31,CCI,3.0,2.0,1
86339,2021-06-30,CCI,2.0,-1.0,1
86339,2021-09-30,CCI,3.0,1.0,1
86339,2021-10-31,CCI,3.3333333333333335,0.3333333333333335,3
86339,2022-01-31,CCI,2.6666666666666665,-0.666666666666667,3
86339,2022-06-30,CCI,2.6666666666666665,0.0,3
86339,2022-07-31,CCI,2.0,-0.6666666666666665,1
86339,2023-01-31,CCI,3.0,1.0,2
86339,2023-03-31,CCI,2.0,-1.0,1
86339,2023-07-31,CCI,4.0,2.0,1
86339,2023-08-31,CCI,2.0,-2.0,2
86339,2023-10-31,CCI,3.0,1.0,2
86339,2023-12-31,CCI,3.0,0.0,3
86339,2024-01-31,CCI,3.0,0.0,1
86339,2024-04-30,CCI,3.5,0.5,2
86339,2024-07-31,CCI,3.0,-0.5,1
86339,2024-12-31,CCI,4.0,1.0,1
86356,2019-12-31,EBAY,3.0,,1
86356,2020-01-31,EBAY,4.5,1.5,2
86356,2020-03-31,EBAY,2.0,-2.5,2
86356,2020-04-30,EBAY,2.0,0.0,4
86356,2020-06-30,EBAY,2.6,0.6000000000000001,5
86356,2020-07-31,EBAY,3.0,0.3999999999999999,2
86356,2020-09-30,EBAY,2.0,-1.0,1
86356,2021-01-31,EBAY,3.0,1.0,1
86356,2021-03-31,EBAY,1.5,-1.5,2
86356,2021-04-30,EBAY,3.0,1.5,3
86356,2021-05-31,EBAY,2.5,-0.5,2
86356,2021-06-30,EBAY,2.0,-0.5,1
86356,2021-08-31,EBAY,3.0,1.0,2
86356,2021-10-31,EBAY,2.0,-1.0,1
86356,2021-11-30,EBAY,3.0,1.0,2
86356,2021-12-31,EBAY,3.0,0.0,1
86356,2022-02-28,EBAY,2.0,-1.0,1
86356,2022-03-31,EBAY,2.0,0.0,2
86356,2022-05-31,EBAY,3.0,1.0,2
86356,2022-06-30,EBAY,3.5,0.5,2
86356,2022-07-31,EBAY,3.0,-0.5,1
86356,2022-08-31,EBAY,2.5,-0.5,2
86356,2022-10-31,EBAY,3.0,0.5,1
86356,2023-02-28,EBAY,3.0,0.0,2
86356,2023-04-30,EBAY,4.0,1.0,1
86356,2023-06-30,EBAY,3.0,-1.0,1
86356,2023-08-31,EBAY,3.0,0.0,1
86356,2023-10-31,EBAY,3.3333333333333335,0.3333333333333335,3
86356,2024-01-31,EBAY,3.0,-0.3333333333333335,1
86356,2024-02-29,EBAY,2.0,-1.0,1
86356,2024-03-31,EBAY,3.0,1.0,1
86356,2024-04-30,EBAY,2.0,-1.0,1
86356,2024-06-30,EBAY,3.0,1.0,1
86356,2024-07-31,EBAY,3.0,0.0,2
86356,2024-09-30,EBAY,3.0,0.0,1
86356,2024-10-31,EBAY,2.0,-1.0,1
86356,2024-11-30,EBAY,1.0,-1.0,1
86356,2024-12-31,EBAY,4.0,3.0,2
86580,2019-12-31,NVDA,2.0,,2
86580,2020-01-31,NVDA,3.0,1.0,1
86580,2020-02-29,NVDA,2.5,-0.5,2
86580,2020-03-31,NVDA,2.0,-0.5,1
86580,2020-04-30,NVDA,2.0,0.0,3
86580,2020-05-31,NVDA,2.0,0.0,3
86580,2020-06-30,NVDA,2.5,0.5,2
86580,2020-08-31,NVDA,2.0,-0.5,1
86580,2020-09-30,NVDA,3.0,1.0,1
86580,2020-11-30,NVDA,3.0,0.0,2
86580,2021-01-31,NVDA,2.0,-1.0,1
86580,2021-02-28,NVDA,2.0,0.0,1
86580,2021-03-31,NVDA,2.0,0.0,1
86580,2021-04-30,NVDA,2.0,0.0,3
86580,2021-05-31,NVDA,2.0,0.0,4
86580,2021-06-30,NVDA,2.25,0.25,4
86580,2021-08-31,NVDA,4.0,1.75,1
86580,2021-09-30,NVDA,3.0,-1.0,1
86580,2021-10-31,NVDA,2.0,-1.0,1
86580,2021-11-30,NVDA,2.3333333333333335,0.3333333333333335,3
86580,2021-12-31,NVDA,2.5,0.16666666666666652,2
86580,2022-01-31,NVDA,2.0,-0.5,2
86580,2022-02-28,NVDA,2.3333333333333335,0.3333333333333335,3
86580,2022-03-31,NVDA,3.0,0.6666666666666665,1
